460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
460.00,0.49,300.95,
